id	TMB
TCGA-17-Z015-01A-01W-0746-08	13.1578947368421
TCGA-55-8089-01A-11D-2238-08	25.8684210526316
TCGA-86-8359-01A-11D-2323-08	3.76315789473684
TCGA-50-5944-01A-11D-1753-08	1.68421052631579
TCGA-MP-A4SY-01A-21D-A24P-08	2.63157894736842
TCGA-05-4402-01A-01D-1265-08	1.34210526315789
TCGA-55-6970-01A-11D-1945-08	4.26315789473684
TCGA-17-Z033-01A-01W-0746-08	2.42105263157895
TCGA-78-7540-01A-11D-2063-08	0.684210526315789
TCGA-17-Z036-01A-01W-0746-08	1.92105263157895
TCGA-67-3771-01A-01D-1040-01	24.4473684210526
TCGA-55-6968-01A-11D-1945-08	10.5789473684211
TCGA-95-7039-01A-11D-1945-08	28.8947368421053
TCGA-73-4676-01A-01D-1753-08	2.21052631578947
TCGA-64-1681-01A-11D-2063-08	1.07894736842105
TCGA-78-7155-01A-11D-2036-08	40.0263157894737
TCGA-44-A479-01A-31D-A24D-08	5.71052631578947
TCGA-55-A490-01A-11D-A24D-08	30.2631578947368
TCGA-L9-A5IP-01A-21D-A397-08	7.13157894736842
TCGA-44-5643-01A-01D-1625-08	3.05263157894737
TCGA-05-4415-01A-22D-1855-08	4.89473684210526
TCGA-75-6206-01A-11D-1753-08	2.07894736842105
TCGA-J2-A4AE-01A-21D-A24D-08	0.736842105263158
TCGA-17-Z053-01A-01W-0747-08	7.78947368421053
TCGA-86-6562-01A-11D-1753-08	0.921052631578947
TCGA-55-8514-01A-11D-2393-08	6.94736842105263
TCGA-44-2657-01A-01D-1105-08	8.02631578947368
TCGA-44-7669-01A-21D-2063-08	10.6578947368421
TCGA-05-4422-01A-01D-1265-08	0.921052631578947
TCGA-05-4244-01A-01D-1105-08	5.52631578947368
TCGA-97-8174-01A-11D-2284-08	3.31578947368421
TCGA-95-8039-01A-11D-2238-08	2.10526315789474
TCGA-50-5066-01A-01D-1625-08	5.05263157894737
TCGA-97-7552-01A-11D-2036-08	0.368421052631579
TCGA-95-7944-01A-11D-2184-08	5.5
TCGA-44-6148-01A-11D-1753-08	0.105263157894737
TCGA-97-7547-01A-11D-2036-08	3.57894736842105
TCGA-L9-A7SV-01A-11D-A397-08	37.4473684210526
TCGA-67-6216-01A-11D-1753-08	0.447368421052632
TCGA-44-6147-01A-31D-A27T-08	1.07894736842105
TCGA-93-7347-01A-11D-2184-08	2.34210526315789
TCGA-73-7498-01A-12D-2184-08	2.78947368421053
TCGA-86-8668-01A-11D-2393-08	0.710526315789474
TCGA-55-1592-01A-01D-0969-08	12.7368421052632
TCGA-49-4514-01A-21D-1855-08	7.18421052631579
TCGA-17-Z014-01A-01W-0746-08	8.94736842105263
TCGA-NJ-A7XG-01A-12D-A397-08	0.578947368421053
TCGA-69-8254-01A-11D-2284-08	1.97368421052632
TCGA-44-7672-01A-11D-2063-08	2.42105263157895
TCGA-95-7948-01A-11D-2184-08	3.44736842105263
TCGA-17-Z042-01A-01W-0746-08	11.0789473684211
TCGA-O1-A52J-01A-11D-A25L-08	3.89473684210526
TCGA-86-7954-01A-11D-2184-08	3.28947368421053
TCGA-93-7348-01A-21D-2036-08	1.76315789473684
TCGA-49-AAR3-01A-11D-A410-08	1.65789473684211
TCGA-64-1676-01A-01D-0969-08	14.5263157894737
TCGA-69-7761-01A-11D-2167-08	0.552631578947368
TCGA-55-7995-01A-11D-2184-08	16.3157894736842
TCGA-62-8398-01A-11D-2323-08	2.02631578947368
TCGA-49-6743-01A-11D-1855-08	15.6842105263158
TCGA-78-7633-01A-11D-2063-08	2.81578947368421
TCGA-86-8358-01A-11D-2323-08	27.4210526315789
TCGA-05-4389-01A-01D-1265-08	4.63157894736842
TCGA-80-5607-01A-31D-1945-08	3.02631578947368
TCGA-75-7031-01A-11D-1945-08	4.97368421052632
TCGA-55-8204-01A-11D-2238-08	4.63157894736842
TCGA-55-8097-01A-11D-2238-08	2.39473684210526
TCGA-83-5908-01A-21D-2284-08	4.76315789473684
TCGA-50-5072-01A-21D-1855-08	3.78947368421053
TCGA-49-4505-01A-01D-1931-08	4.55263157894737
TCGA-NJ-A4YQ-01A-11D-A25L-08	23.3421052631579
TCGA-MP-A4TD-01A-32D-A25L-08	1.47368421052632
TCGA-86-A456-01A-11D-A24D-08	6.84210526315789
TCGA-78-8655-01A-11D-2393-08	2.76315789473684
TCGA-97-8175-01A-11D-2284-08	0.631578947368421
TCGA-97-8176-01A-11D-2393-08	3.23684210526316
TCGA-55-A48X-01A-11D-A24D-08	7.13157894736842
TCGA-17-Z054-01A-01W-0747-08	0.131578947368421
TCGA-50-5946-01A-11D-1753-08	15.4210526315789
TCGA-75-6205-01A-11D-1753-08	0.552631578947368
